0.0,60,A
60.0,60,A
120.0,60,N
180.0,60,N
240.0,60,N
300.0,60,N
360.0,60,N
420.0,60,A
480.0,60,A
540.0,60,A
600.0,60,A
660.0,60,A
720.0,60,A
780.0,60,A
840.0,60,N
900.0,60,N
960.0,60,N
1020.0,60,N
1080.0,60,N
1140.0,60,N
1200.0,60,N
1260.0,60,N
1320.0,60,N
1380.0,60,N
1440.0,60,N
1500.0,60,N
1560.0,60,N
1620.0,60,N
1680.0,60,N
1740.0,60,N
1800.0,60,N
1860.0,60,N
1920.0,60,N
1980.0,60,N
2040.0,60,N
2100.0,60,N
2160.0,60,N
2220.0,60,N
2280.0,60,N
2340.0,60,N
2400.0,60,N
2460.0,60,N
2520.0,60,N
2580.0,60,N
2640.0,60,N
2700.0,60,N
2760.0,60,N
2820.0,60,N
2880.0,60,N
2940.0,60,A
3000.0,60,A
3060.0,60,A
3120.0,60,N
3180.0,60,N
3240.0,60,N
3300.0,60,N
3360.0,60,N
3420.0,60,N
3480.0,60,A
3540.0,60,A
3600.0,60,A
3660.0,60,A
3720.0,60,A
3780.0,60,A
3840.0,60,A
3900.0,60,A
3960.0,60,A
4020.0,60,A
4080.0,60,A
4140.0,60,A
4200.0,60,A
4260.0,60,A
4320.0,60,A
4380.0,60,A
4440.0,60,A
4500.0,60,N
4560.0,60,N
4620.0,60,N
4680.0,60,N
4740.0,60,N
4800.0,60,N
4860.0,60,N
4920.0,60,N
4980.0,60,N
5040.0,60,N
5100.0,60,N
5160.0,60,N
5220.0,60,N
5280.0,60,A
5340.0,60,A
5400.0,60,A
5460.0,60,A
5520.0,60,A
5580.0,60,A
5640.0,60,A
5700.0,60,A
5760.0,60,A
5820.0,60,A
5880.0,60,A
5940.0,60,A
6000.0,60,A
6060.0,60,A
6120.0,60,A
6180.0,60,A
6240.0,60,A
6300.0,60,A
6360.0,60,A
6420.0,60,A
6480.0,60,A
6540.0,60,A
6600.0,60,A
6660.0,60,A
6720.0,60,A
6780.0,60,A
6840.0,60,A
6900.0,60,A
6960.0,60,A
7020.0,60,A
7080.0,60,A
7140.0,60,A
7200.0,60,A
7260.0,60,A
7320.0,60,A
7380.0,60,A
7440.0,60,A
7500.0,60,A
7560.0,60,A
7620.0,60,A
7680.0,60,A
7740.0,60,A
7800.0,60,N
7860.0,60,N
7920.0,60,N
7980.0,60,N
8040.0,60,A
8100.0,60,A
8160.0,60,A
8220.0,60,A
8280.0,60,A
8340.0,60,A
8400.0,60,A
8460.0,60,A
8520.0,60,A
8580.0,60,A
8640.0,60,A
8700.0,60,A
8760.0,60,A
8820.0,60,A
8880.0,60,A
8940.0,60,A
9000.0,60,A
9060.0,60,A
9120.0,60,A
9180.0,60,A
9240.0,60,A
9300.0,60,A
9360.0,60,A
9420.0,60,A
9480.0,60,A
9540.0,60,A
9600.0,60,A
9660.0,60,A
9720.0,60,A
9780.0,60,A
9840.0,60,A
9900.0,60,A
9960.0,60,A
10020.0,60,A
10080.0,60,A
10140.0,60,A
10200.0,60,A
10260.0,60,A
10320.0,60,A
10380.0,60,A
10440.0,60,A
10500.0,60,A
10560.0,60,A
10620.0,60,A
10680.0,60,A
10740.0,60,A
10800.0,60,A
10860.0,60,A
10920.0,60,A
10980.0,60,A
11040.0,60,A
11100.0,60,A
11160.0,60,A
11220.0,60,A
11280.0,60,A
11340.0,60,A
11400.0,60,A
11460.0,60,A
11520.0,60,A
11580.0,60,A
11640.0,60,A
11700.0,60,A
11760.0,60,A
11820.0,60,A
11880.0,60,A
11940.0,60,A
12000.0,60,N
12060.0,60,N
12120.0,60,N
12180.0,60,A
12240.0,60,A
12300.0,60,A
12360.0,60,A
12420.0,60,N
12480.0,60,N
12540.0,60,N
12600.0,60,N
12660.0,60,N
12720.0,60,N
12780.0,60,N
12840.0,60,N
12900.0,60,N
12960.0,60,N
13020.0,60,N
13080.0,60,N
13140.0,60,N
13200.0,60,N
13260.0,60,N
13320.0,60,N
13380.0,60,N
13440.0,60,N
13500.0,60,N
13560.0,60,N
13620.0,60,N
13680.0,60,N
13740.0,60,N
13800.0,60,N
13860.0,60,N
13920.0,60,N
13980.0,60,N
14040.0,60,N
14100.0,60,N
14160.0,60,N
14220.0,60,N
14280.0,60,N
14340.0,60,N
14400.0,60,A
14460.0,60,A
14520.0,60,A
14580.0,60,A
14640.0,60,A
14700.0,60,A
14760.0,60,A
14820.0,60,A
14880.0,60,A
14940.0,60,A
15000.0,60,A
15060.0,60,A
15120.0,60,A
15180.0,60,A
15240.0,60,A
15300.0,60,A
15360.0,60,A
15420.0,60,A
15480.0,60,A
15540.0,60,A
15600.0,60,A
15660.0,60,A
15720.0,60,A
15780.0,60,A
15840.0,60,A
15900.0,60,A
15960.0,60,A
16020.0,60,A
16080.0,60,A
16140.0,60,A
16200.0,60,A
16260.0,60,A
16320.0,60,A
16380.0,60,A
16440.0,60,A
